,year,state,id,name,type,population
38796,2015,AZ,4,Phoenix/Mesa/Maricopa County Regional,Total Homeless,"5,631"
38838,2015,CA,6,San Jose/Santa Clara City & County,Total Homeless,"6,556"
38880,2015,CA,6,San Francisco,Total Homeless,"6,775"
38922,2015,CA,6,Oakland/Alameda County,Total Homeless,"4,040"
38964,2015,CA,6,Sacramento City & County,Total Homeless,"2,659"
39006,2015,CA,6,Santa Rosa/Petaluma/Sonoma County,Total Homeless,"3,097"
39048,2015,CA,6,Richmond/Contra Costa County,Total Homeless,"2,031"
39090,2015,CA,6,"Salinas/Monterey, San Benito Counties",Total Homeless,"2,959"
39132,2015,CA,6,Marin County,Total Homeless,"1,318"
39174,2015,CA,6,Watsonville/Santa Cruz City & County,Total Homeless,"1,964"
39216,2015,CA,6,Mendocino County,Total Homeless,947
39258,2015,CA,6,Turlock/Modesto/Stanislaus County,Total Homeless,"1,408"
39300,2015,CA,6,Stockton/San Joaquin County,Total Homeless,"1,708"
39342,2015,CA,6,Daly/San Mateo County,Total Homeless,"1,483"
39384,2015,CA,6,"Visalia, Kings, Tulare Counties",Total Homeless,862
39426,2015,CA,6,Fresno/Madera County,Total Homeless,"1,722"
39468,2015,CA,6,"Roseville/Rocklin/Placer, Nevada Counties",Total Homeless,796
39510,2015,CA,6,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties",Total Homeless,591
39552,2015,CA,6,Napa City & County,Total Homeless,293
39594,2015,CA,6,Vallejo/Solano County,Total Homeless,"1,082"
39636,2015,CA,6,Chico/Paradise/Butte County,Total Homeless,571
39678,2015,CA,6,Merced City & County,Total Homeless,898
39720,2015,CA,6,Davis/Woodland/Yolo County,Total Homeless,498
39762,2015,CA,6,Humboldt County,Total Homeless,"1,180"
39804,2015,CA,6,"Colusa, Glenn, Trinity Counties",Total Homeless,136
39846,2015,CA,6,Yuba City & County/Sutter County,Total Homeless,716
39888,2015,CA,6,El Dorado County,Total Homeless,269
39930,2015,CA,6,"Amador, Calaveras, Tuolumne and Mariposa Counties",Total Homeless,430
39972,2015,CA,6,Tehama County,Total Homeless,138
40014,2015,CA,6,Lake County,Total Homeless,315
40056,2015,CA,6,Los Angeles City & County,Total Homeless,"41,174"
40098,2015,CA,6,San Diego City and County,Total Homeless,"8,742"
40140,2015,CA,6,Santa Ana/Anaheim/Orange County,Total Homeless,"4,452"
40182,2015,CA,6,Santa Maria/Santa Barbara County,Total Homeless,"1,729"
40224,2015,CA,6,Bakersfield/Kern County,Total Homeless,954
40266,2015,CA,6,Long Beach,Total Homeless,"2,345"
40308,2015,CA,6,Pasadena,Total Homeless,632
40350,2015,CA,6,Riverside City & County,Total Homeless,"2,372"
40392,2015,CA,6,San Bernardino City & County,Total Homeless,"2,149"
40434,2015,CA,6,Oxnard/San Buenaventura/Ventura County,Total Homeless,"1,417"
40476,2015,CA,6,Glendale,Total Homeless,208
40518,2015,CA,6,Imperial County,Total Homeless,554
40560,2015,CA,6,San Luis Obispo County,Total Homeless,"1,515"
40602,2015,CA,6,"Inyo, Mono, Alpine Counties",Total Homeless,53
40644,2015,CO,8,Colorado Balance of State,Total Homeless,"3,545"
40686,2015,CO,8,Metropolitan Denver Homeless Initiative,Total Homeless,"5,335"
40728,2015,CO,8,Colorado Springs/El Paso County,Total Homeless,"1,073"
40770,2015,CT,9,Bridgeport/Norwalk /Stamford/Fairfield County,Total Homeless,913
40812,2015,CT,9,Connecticut Balance of State,Total Homeless,"3,134"
40854,2015,DC,11,District of Columbia,Total Homeless,"7,298"
40896,2015,DE,10,Delaware Statewide,Total Homeless,953
40938,2015,FL,12,"Sarasota/Bradenton/Manatee, Sarasota Counties",Total Homeless,"1,198"
40980,2015,FL,12,Tampa/Hillsborough County,Total Homeless,"1,931"
41022,2015,FL,12,St. Petersburg/Clearwater/Largo/Pinellas County,Total Homeless,"3,387"
41064,2015,FL,12,Lakeland/Winter Haven/Polk County,Total Homeless,464
41106,2015,FL,12,"Daytona Beach/Daytona/Volusia, Flagler Counties",Total Homeless,"1,325"
41148,2015,FL,12,"Fort Walton Beach/Okaloosa, Walton Counties",Total Homeless,683
41190,2015,FL,12,Tallahassee/Leon County,Total Homeless,863
41232,2015,FL,12,"Orlando/Orange, Osceola, Seminole Counties",Total Homeless,"2,112"
41274,2015,FL,12,"Gainesville/Alachua, Putnam Counties",Total Homeless,870
41316,2015,FL,12,"Fort Pierce/St. Lucie, Indian River, Martin Counties",Total Homeless,"2,412"
41358,2015,FL,12,"Jacksonville-Duval, Clay Counties",Total Homeless,"1,853"
41400,2015,FL,12,Pensacola/Escambia/Santa Rosa County,Total Homeless,"1,014"
41442,2015,FL,12,Saint Johns County,Total Homeless,"1,161"
41484,2015,FL,12,Palm Bay/Melbourne/Brevard County,Total Homeless,"1,072"
41526,2015,FL,12,Ocala/Marion County,Total Homeless,787
41568,2015,FL,12,"Panama City/Bay, Jackson Counties",Total Homeless,317
41610,2015,FL,12,"Hendry, Hardee, Highlands Counties",Total Homeless,"1,218"
41652,2015,FL,12,"Columbia, Hamilton, Lafayette, Suwannee Counties",Total Homeless,"1,115"
41694,2015,FL,12,Pasco County,Total Homeless,"1,019"
41736,2015,FL,12,"Citrus, Hernando, Lake, Sumter Counties",Total Homeless,731
41778,2015,FL,12,Miami/Dade County,Total Homeless,"4,152"
41820,2015,FL,12,Ft Lauderdale/Broward County,Total Homeless,"2,615"
41862,2015,FL,12,Punta Gorda/Charlotte County,Total Homeless,562
41904,2015,FL,12,Ft Myers/Cape Coral/Lee County,Total Homeless,614
41946,2015,FL,12,Monroe County,Total Homeless,615
41988,2015,FL,12,West Palm Beach/Palm Beach County,Total Homeless,"1,421"
42030,2015,FL,12,Naples/Collier County,Total Homeless,389
42072,2015,GA,13,Atlanta Continuum of Care,Total Homeless,"4,317"
42114,2015,GA,13,Georgia Balance of State,Total Homeless,"5,797"
42156,2015,GA,13,Fulton County Continuum of Care,Total Homeless,473
42198,2015,GA,13,Athens/Clarke County,Total Homeless,226
42240,2015,GA,13,Augusta,Total Homeless,407
42282,2015,GA,13,Columbus-Muscogee/Russell County,Total Homeless,371
42324,2015,GA,13,Marietta/Cobb County,Total Homeless,415
42366,2015,GA,13,Savannah/Chatham County,Total Homeless,"1,100"
42408,2015,GA,13,DeKalb County Continuum of Care,Total Homeless,684
42450,2015,HI,15,Hawaii Balance of State,Total Homeless,"2,717"
42492,2015,HI,15,Honolulu,Total Homeless,"4,903"
42534,2015,IA,19,"Sioux City/Dakota, Woodbury Counties",Total Homeless,276
42576,2015,IA,19,Iowa Balance of State,Total Homeless,"1,975"
42618,2015,IA,19,Des Moines/Polk County,Total Homeless,830
42660,2015,ID,16,Boise/Ada County,Total Homeless,755
42702,2015,ID,16,Idaho Balance of State,Total Homeless,"1,211"
42744,2015,IL,17,McHenry County,Total Homeless,177
42786,2015,IL,17,"Rockford/Winnebago, Boone Counties",Total Homeless,327
42828,2015,IL,17,Waukegan/North Chicago/Lake County,Total Homeless,386
42870,2015,IL,17,Champaign/Urbana/Rantoul/Champaign County,Total Homeless,163
42912,2015,IL,17,Madison County,Total Homeless,168
42954,2015,IL,17,Joliet/Bolingbrook/Will County,Total Homeless,340
42996,2015,IL,17,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford",Total Homeless,451
43038,2015,IL,17,East Saint Louis/Belleville/Saint Clair County,Total Homeless,318
43080,2015,IL,17,Dekalb City & County,Total Homeless,101
43122,2015,IL,17,Chicago,Total Homeless,"6,786"
43164,2015,IL,17,Cook County,Total Homeless,895
43206,2015,IL,17,Bloomington/Central Illinois,Total Homeless,619
43248,2015,IL,17,Springfield/Sangamon County,Total Homeless,326
43290,2015,IL,17,DuPage County,Total Homeless,672
43332,2015,IL,17,South Central Illinois,Total Homeless,122
43374,2015,IL,17,Decatur/Macon County,Total Homeless,238
43416,2015,IL,17,Aurora/Elgin/Kane County,Total Homeless,388
43458,2015,IL,17,Rock Island/Moline/Northwestern Illinois,Total Homeless,254
43500,2015,IL,17,West Central Illinois,Total Homeless,100
43542,2015,IL,17,Southern Illinois,Total Homeless,346
43584,2015,IN,18,South Bend/Mishawaka/St. Joseph County,Total Homeless,533
43626,2015,IN,18,Indiana Balance of State,Total Homeless,"3,664"
43668,2015,IN,18,Indianapolis,Total Homeless,"1,666"
43710,2015,KS,20,Wichita/Sedgwick County,Total Homeless,561
43752,2015,KS,20,Topeka/Shawnee County,Total Homeless,405
43794,2015,KS,20,Overland Park/Shawnee/Johnson County,Total Homeless,174
43836,2015,KS,20,Kansas Balance of State,Total Homeless,"1,208"
43878,2015,KY,21,Kentucky Balance of State,Total Homeless,"2,119"
43920,2015,KY,21,Louisville/Jefferson County,Total Homeless,"1,161"
43962,2015,KY,21,Lexington/Fayette County,Total Homeless,"1,258"
44004,2015,LA,22,Lafayette/Acadiana,Total Homeless,493
44046,2015,LA,22,Shreveport/Bossier/Northwest,Total Homeless,390
44088,2015,LA,22,New Orleans/Jefferson Parish,Total Homeless,"1,703"
44130,2015,LA,22,Baton Rouge,Total Homeless,659
44172,2015,LA,22,Monroe/Northeast Louisiana,Total Homeless,191
44214,2015,LA,22,Slidell/Southeast Louisiana,Total Homeless,243
44256,2015,LA,22,Alexandria/Central Louisiana,Total Homeless,154
44298,2015,LA,22,Houma-Terrebonne/Thibodaux,Total Homeless,144
44340,2015,LA,22,Louisiana Balance of State,Total Homeless,104
44382,2015,MA,25,Boston,Total Homeless,"6,492"
44424,2015,MA,25,Lynn,Total Homeless,445
44466,2015,MA,25,Cape Cod/Islands,Total Homeless,362
44508,2015,MA,25,Springfield,Total Homeless,"3,002"
44550,2015,MA,25,New Bedford,Total Homeless,437
44592,2015,MA,25,Worcester City & County,Total Homeless,"1,682"
44634,2015,MA,25,Pittsfield/Berkshire County,Total Homeless,781
44676,2015,MA,25,Lowell,Total Homeless,635
44718,2015,MA,25,Cambridge,Total Homeless,464
44760,2015,MA,25,Gloucester/Haverhill/Salem/Essex County,Total Homeless,"1,577"
44802,2015,MA,25,Quincy/Brockton/Weymouth/Plymouth City and County,Total Homeless,"1,803"
44844,2015,MA,25,Fall River,Total Homeless,406
44886,2015,MA,25,Massachusetts Balance of State,Total Homeless,"2,071"
44928,2015,MA,25,Somerville,Total Homeless,158
44970,2015,MA,25,Brookline/Newton,Total Homeless,580
45012,2015,MA,25,Attleboro/Taunton/Bristol County,Total Homeless,240
45054,2015,MD,24,Cumberland/Allegany County,Total Homeless,96
45096,2015,MD,24,Baltimore City,Total Homeless,"2,796"
45138,2015,MD,24,Harford County,Total Homeless,210
45180,2015,MD,24,Annapolis/Anne Arundel County,Total Homeless,335
45222,2015,MD,24,Howard County,Total Homeless,166
45264,2015,MD,24,Baltimore County,Total Homeless,745
45306,2015,MD,24,Carroll County,Total Homeless,140
45348,2015,MD,24,Cecil County,Total Homeless,191
45390,2015,MD,24,"Charles, Calvert, St.Mary's Counties",Total Homeless,981
45432,2015,MD,24,Frederick City & County,Total Homeless,311
45474,2015,MD,24,Garrett County,Total Homeless,9
45516,2015,MD,24,Mid-Shore Regional,Total Homeless,158
45558,2015,MD,24,Hagerstown/Washington County,Total Homeless,201
45600,2015,MD,24,Wicomico/Somerset/Worcester County,Total Homeless,326
45642,2015,MD,24,Prince George`s County/Maryland,Total Homeless,625
45684,2015,MD,24,Montgomery County,Total Homeless,"1,100"
45726,2015,ME,23,Maine Balance of State,Total Homeless,"1,632"
45768,2015,ME,23,Portland,Total Homeless,740
45810,2015,MI,26,Michigan Balance of State,Total Homeless,"1,745"
45852,2015,MI,26,Detroit,Total Homeless,"2,597"
45894,2015,MI,26,Dearborn/Dearborn Heights/Westland/Wayne County,Total Homeless,333
45936,2015,MI,26,St. Clair Shores/Warren/Macomb County,Total Homeless,450
45978,2015,MI,26,Pontiac/Royal Oak/Oakland County,Total Homeless,485
46020,2015,MI,26,Flint/Genesee County,Total Homeless,488
46062,2015,MI,26,Grand Rapids/Wyoming/Kent County,Total Homeless,912
46104,2015,MI,26,Portage/Kalamazoo City & County,Total Homeless,568
46146,2015,MI,26,Lansing/East Lansing/Ingham County,Total Homeless,418
46188,2015,MI,26,Ann Arbor/Washtenaw County,Total Homeless,372
46230,2015,MI,26,Saginaw City & County,Total Homeless,308
46272,2015,MI,26,Lenawee County,Total Homeless,128
46314,2015,MI,26,"Grand Traverse, Antrim, Leelanau Counties",Total Homeless,302
46356,2015,MI,26,"Marquette, Alger Counties",Total Homeless,79
46398,2015,MI,26,Battle Creek/Calhoun County,Total Homeless,285
46440,2015,MI,26,Monroe City & County,Total Homeless,185
46482,2015,MI,26,Norton Shores/Muskegon City & County,Total Homeless,179
46524,2015,MI,26,Jackson City & County,Total Homeless,159
46566,2015,MI,26,Livingston County,Total Homeless,103
46608,2015,MI,26,Holland/Ottawa County,Total Homeless,285
46650,2015,MI,26,Eaton County,Total Homeless,135
46692,2015,MN,27,Minneapolis/Hennepin County,Total Homeless,"3,215"
46734,2015,MN,27,Saint Paul/Ramsey County,Total Homeless,"1,398"
46776,2015,MN,27,Rochester/Southeast Minnesota,Total Homeless,451
46818,2015,MN,27,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,608
46860,2015,MN,27,Northeast Minnesota,Total Homeless,68
46902,2015,MN,27,St. Cloud/Central Minnesota,Total Homeless,696
46944,2015,MN,27,Northwest Minnesota,Total Homeless,254
46986,2015,MN,27,Moorhead/West Central Minnesota,Total Homeless,242
47028,2015,MN,27,Duluth/St.Louis County,Total Homeless,490
47070,2015,MN,27,Southwest Minnesota,Total Homeless,124
47112,2015,MO,29,St. Louis County,Total Homeless,438
47154,2015,MO,29,St.Louis City,Total Homeless,"1,312"
47196,2015,MO,29,"St. Charles, Lincoln, Warren Counties",Total Homeless,803
47238,2015,MO,29,"Springfield/Greene, Christian, Webster Counties",Total Homeless,584
47280,2015,MO,29,"Joplin/Jasper, Newton Counties",Total Homeless,258
47322,2015,MO,29,"St. Joseph/Andrew, Buchanan, DeKalb Counties",Total Homeless,164
47364,2015,MO,29,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"1,686"
47406,2015,MO,29,Missouri Balance of State,Total Homeless,"1,477"
47448,2015,MS,28,"Jackson/Rankin, Madison Counties",Total Homeless,762
47490,2015,MS,28,Mississippi Balance of State,Total Homeless,809
47532,2015,MS,28,Gulf Port/Gulf Coast Regional,Total Homeless,412
47574,2015,MT,30,Montana Statewide,Total Homeless,"1,709"
47616,2015,NC,37,Winston Salem/Forsyth County,Total Homeless,571
47658,2015,NC,37,Asheville/Buncombe County,Total Homeless,562
47700,2015,NC,37,Durham City & County,Total Homeless,813
47742,2015,NC,37,North Carolina Balance of State,Total Homeless,"3,021"
47784,2015,NC,37,Greensboro/High Point,Total Homeless,665
47826,2015,NC,37,Charlotte/Mecklenberg,Total Homeless,"2,001"
47868,2015,NC,37,"Wilmington/Brunswick, New Hanover, Pender Counties",Total Homeless,390
47910,2015,NC,37,Raleigh/Wake County,Total Homeless,904
47952,2015,NC,37,"Gastonia/Cleveland, Gaston, Lincoln Counties",Total Homeless,281
47994,2015,NC,37,Fayetteville/Cumberland County,Total Homeless,593
48036,2015,NC,37,Chapel Hill/Orange County,Total Homeless,129
48078,2015,NC,37,Northwest North Carolina,Total Homeless,755
48120,2015,ND,38,North Dakota Statewide,Total Homeless,"1,305"
48162,2015,NE,31,Nebraska Balance of State,Total Homeless,549
48204,2015,NE,31,Omaha/Council Bluffs,Total Homeless,"1,481"
48246,2015,NE,31,Lincoln,Total Homeless,714
48288,2015,NH,33,New Hampshire Balance of State,Total Homeless,718
48330,2015,NH,33,Manchester,Total Homeless,400
48372,2015,NH,33,Nashua/Hillsborough County,Total Homeless,327
48414,2015,NJ,34,Atlantic City & County,Total Homeless,548
48456,2015,NJ,34,Bergen County,Total Homeless,340
48498,2015,NJ,34,Burlington County,Total Homeless,"1,347"
48540,2015,NJ,34,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties",Total Homeless,"1,089"
48582,2015,NJ,34,Newark/Essex County,Total Homeless,"1,610"
48624,2015,NJ,34,Jersey City/Bayonne/Hudson County,Total Homeless,917
48666,2015,NJ,34,New Brunswick/Middlesex County,Total Homeless,604
48708,2015,NJ,34,Monmouth County,Total Homeless,456
48750,2015,NJ,34,Morris County,Total Homeless,384
48792,2015,NJ,34,Lakewood Township/Ocean County,Total Homeless,605
48834,2015,NJ,34,Paterson/Passaic County,Total Homeless,459
48876,2015,NJ,34,Salem County,Total Homeless,38
48918,2015,NJ,34,Somerset County,Total Homeless,342
48960,2015,NJ,34,Trenton/Mercer County,Total Homeless,600
49002,2015,NJ,34,Elizabeth/Union County,Total Homeless,504
49044,2015,NJ,34,"Warren, Sussex, Hunterdon Counties",Total Homeless,255
49086,2015,NM,35,Albuquerque,Total Homeless,"1,287"
49128,2015,NM,35,New Mexico Balance of State,Total Homeless,"1,342"
49170,2015,NV,32,Las Vegas/Clark County,Total Homeless,"7,509"
49212,2015,NV,32,Reno/Sparks/Washoe County,Total Homeless,907
49254,2015,NV,32,Nevada Balance of State,Total Homeless,327
49296,2015,NY,36,Rochester/Irondequoit/Greece/Monroe County,Total Homeless,762
49338,2015,NY,36,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties",Total Homeless,648
49380,2015,NY,36,Albany City & County,Total Homeless,597
49422,2015,NY,36,Cattaragus County,Total Homeless,41
49464,2015,NY,36,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties",Total Homeless,922
49506,2015,NY,36,Schenectady City & County,Total Homeless,349
49548,2015,NY,36,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties",Total Homeless,919
49590,2015,NY,36,Ithaca/Tompkins County,Total Homeless,88
49632,2015,NY,36,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,302
49674,2015,NY,36,Troy/Rensselaer County,Total Homeless,189
49716,2015,NY,36,"Wayne, Ontario, Seneca, Yates Counties",Total Homeless,187
49758,2015,NY,36,Jamestown/Dunkirk/Chautauqua County,Total Homeless,29
49800,2015,NY,36,Clinton County,Total Homeless,143
49842,2015,NY,36,"Utica/Rome/Oneida, Madison Counties",Total Homeless,140
49884,2015,NY,36,Columbia/Greene County,Total Homeless,97
49926,2015,NY,36,Franklin County,Total Homeless,28
49968,2015,NY,36,Jefferson/Lewis/St. Lawrence Counties,Total Homeless,86
50010,2015,NY,36,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties",Total Homeless,282
50052,2015,NY,36,New York City,Total Homeless,"75,323"
50094,2015,NY,36,Poughkeepsie/Dutchess County,Total Homeless,375
50136,2015,NY,36,Newburgh/Middletown/Orange County,Total Homeless,495
50178,2015,NY,36,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington",Total Homeless,"3,861"
50220,2015,NY,36,Yonkers/Mount Vernon/New Rochelle/Westchester,Total Homeless,"1,797"
50262,2015,NY,36,Rockland County,Total Homeless,117
50304,2015,NY,36,Sullivan County,Total Homeless,130
50346,2015,NY,36,Kingston/Ulster County,Total Homeless,343
50388,2015,OH,39,Cincinnati/Hamilton County,Total Homeless,"1,063"
50430,2015,OH,39,Toledo/Lucas County,Total Homeless,564
50472,2015,OH,39,Cleveland/Cuyahoga County,Total Homeless,"1,943"
50514,2015,OH,39,Columbus/Franklin County,Total Homeless,"1,721"
50556,2015,OH,39,Youngstown/Mahoning County,Total Homeless,368
50598,2015,OH,39,Dayton/Kettering/Montgomery County,Total Homeless,971
50640,2015,OH,39,Akron/Barberton/Summit County,Total Homeless,760
50682,2015,OH,39,Ohio Balance of State,Total Homeless,"3,320"
50724,2015,OH,39,Canton/Massillon/Alliance/Stark County,Total Homeless,472
50766,2015,OK,40,North Central Oklahoma,Total Homeless,194
50808,2015,OK,40,Tulsa City & County/Broken Arrow,Total Homeless,956
50850,2015,OK,40,Oklahoma City,Total Homeless,"1,300"
50892,2015,OK,40,Oklahoma Balance of State,Total Homeless,237
50934,2015,OK,40,Norman/Cleveland County,Total Homeless,133
50976,2015,OK,40,Northeast Oklahoma,Total Homeless,343
51018,2015,OK,40,Southwest Oklahoma Regional,Total Homeless,161
51060,2015,OK,40,Southeastern Oklahoma Regional,Total Homeless,453
51102,2015,OR,41,Eugene/Springfield/Lane County,Total Homeless,"1,473"
51144,2015,OR,41,Portland-Gresham-Multnomah County,Total Homeless,"3,801"
51186,2015,OR,41,Medford/Ashland/Jackson County,Total Homeless,729
51228,2015,OR,41,Central Oregon,Total Homeless,594
51270,2015,OR,41,Oregon Balance of State,Total Homeless,"5,544"
51312,2015,OR,41,Hillsboro/Beaverton/Washington County,Total Homeless,591
51354,2015,OR,41,Clackamas County,Total Homeless,494
51396,2015,PA,42,Philadelphia,Total Homeless,"5,998"
51438,2015,PA,42,Harrisburg/Dauphin County,Total Homeless,402
51480,2015,PA,42,Upper Darby/Chester/Haverford/Delaware County,Total Homeless,436
51522,2015,PA,42,Wilkes-Barre/Hazleton/Luzerne County,Total Homeless,174
51564,2015,PA,42,Lower Marion/Norristown/Abington/Montgomery County,Total Homeless,429
51606,2015,PA,42,Chester County,Total Homeless,612
51648,2015,PA,42,Reading/Berks County,Total Homeless,561
51690,2015,PA,42,Scranton/Lackawanna County,Total Homeless,233
51732,2015,PA,42,Eastern Pennsylvania,Total Homeless,"2,410"
51774,2015,PA,42,Lancaster City & County,Total Homeless,378
51816,2015,PA,42,Bristol/Bensalem/Bucks County,Total Homeless,487
51858,2015,PA,42,York City & County,Total Homeless,345
51900,2015,PA,42,Pittsburgh/McKeesport/Penn Hills/Allegheny County,Total Homeless,"1,424"
51942,2015,PA,42,Western Pennsylvania,Total Homeless,"1,002"
51984,2015,PA,42,Beaver County,Total Homeless,120
52026,2015,PA,42,Erie City & County,Total Homeless,410
52068,2015,RI,44,Rhode Island Statewide,Total Homeless,"1,111"
52110,2015,SC,45,Charleston/Low Country,Total Homeless,606
52152,2015,SC,45,Greenville/Anderson/Spartanburg Upstate,Total Homeless,"1,961"
52194,2015,SC,45,Columbia/Midlands,Total Homeless,"1,468"
52236,2015,SC,45,Myrtle Beach/Sumter City & County,Total Homeless,"1,319"
52278,2015,SD,46,South Dakota Statewide,Total Homeless,"1,036"
52320,2015,TN,47,Chattanooga/Southeast Tennessee,Total Homeless,636
52362,2015,TN,47,Memphis/Shelby County,Total Homeless,"1,525"
52404,2015,TN,47,Knoxville/Knox County,Total Homeless,783
52446,2015,TN,47,Central Tennessee,Total Homeless,268
52488,2015,TN,47,Nashville/Davidson County,Total Homeless,"2,154"
52530,2015,TN,47,Oak Ridge/Upper Cumberland,Total Homeless,362
52572,2015,TN,47,Jackson/West Tennessee,Total Homeless,"1,563"
52614,2015,TN,47,Appalachian Regional,Total Homeless,577
52656,2015,TN,47,Murfreesboro/Rutherford County,Total Homeless,289
52698,2015,TN,47,"Morristown/Blount, Sevier, Campbell, Cocke Counties",Total Homeless,966
52740,2015,TX,48,San Antonio/Bexar County,Total Homeless,"2,891"
52782,2015,TX,48,Austin/Travis County,Total Homeless,"1,832"
52824,2015,TX,48,Dallas City & County/Irving,Total Homeless,"3,141"
52866,2015,TX,48,Fort Worth/Arlington/Tarrant County,Total Homeless,"1,914"
52908,2015,TX,48,El Paso City & County,Total Homeless,"1,107"
52950,2015,TX,48,Waco/McLennan County,Total Homeless,255
52992,2015,TX,48,Texas Balance of State (BoS),Total Homeless,"7,016"
53034,2015,TX,48,Amarillo,Total Homeless,478
53076,2015,TX,48,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties",Total Homeless,267
53118,2015,TX,48,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties",Total Homeless,"4,609"
53160,2015,TX,48,Bryan/College Station/Brazos Valley,Total Homeless,168
53202,2015,UT,49,Salt Lake City & County,Total Homeless,"2,176"
53244,2015,UT,49,Utah Balance of State,Total Homeless,646
53286,2015,UT,49,Provo/Mountainland,Total Homeless,203
53328,2015,VA,51,"Richmond/Henrico, Chesterfield, Hanover Counties",Total Homeless,818
53370,2015,VA,51,"Norfolk/Chesapeake/Suffolk/Isle of Wright, Southampton Counties",Total Homeless,735
53412,2015,VA,51,Roanoke City & County/Salem,Total Homeless,390
53454,2015,VA,51,Virginia Beach,Total Homeless,419
53496,2015,VA,51,Charlottesville,Total Homeless,185
53538,2015,VA,51,Newport News/Hampton/Virginia Peninsula,Total Homeless,520
53580,2015,VA,51,Portsmouth,Total Homeless,174
53622,2015,VA,51,Lynchburg,Total Homeless,237
53664,2015,VA,51,"Harrisburg, Winchester/Western Virginia",Total Homeless,242
53706,2015,VA,51,"Fredericksburg/Spotsylvania, Stafford Counties",Total Homeless,217
53748,2015,VA,51,Virginia Balance of State (BoS),Total Homeless,773
53790,2015,VA,51,Arlington County,Total Homeless,239
53832,2015,VA,51,Fairfax County,Total Homeless,"1,204"
53874,2015,VA,51,Loudoun County,Total Homeless,172
53916,2015,VA,51,City of Alexandria,Total Homeless,267
53958,2015,VA,51,Prince William County,Total Homeless,409
54000,2015,VT,50,Vermont Balance of State,Total Homeless,"1,052"
54042,2015,VT,50,Burlington/Chittenden County,Total Homeless,471
54084,2015,WA,53,Seattle/King County,Total Homeless,"10,122"
54126,2015,WA,53,Washington Balance of State,Total Homeless,"4,951"
54168,2015,WA,53,Spokane City & County,Total Homeless,"1,034"
54210,2015,WA,53,Tacoma/Lakewood/Pierce County,Total Homeless,"1,283"
54252,2015,WA,53,Everett/Snohomish County,Total Homeless,829
54294,2015,WA,53,Yakima City & County,Total Homeless,538
54336,2015,WA,53,Vancouver/Clark County,Total Homeless,662
54378,2015,WI,55,Wisconsin Balance of State,Total Homeless,"3,597"
54420,2015,WI,55,Milwaukee City & County,Total Homeless,"1,521"
54462,2015,WI,55,Racine City & County,Total Homeless,168
54504,2015,WI,55,Madison/Dane County,Total Homeless,771
54546,2015,WV,54,Wheeling/Weirton Area,Total Homeless,114
54588,2015,WV,54,"Huntington/Cabell, Wayne Counties",Total Homeless,227
54630,2015,WV,54,"Charleston/Kanawha, Putnam, Boone, Clay Counties",Total Homeless,385
54672,2015,WV,54,West Virginia Balance of State,Total Homeless,"1,109"
54714,2015,WY,56,Wyoming Statewide,Total Homeless,798
54756,2016,AK,2,Anchorage,Total Homeless,"1,105"
54798,2016,AK,2,Alaska Balance of State,Total Homeless,835
54840,2016,AL,1,"Birmingham/Jefferson, St. Clair, Shelby Counties",Total Homeless,"1,228"
54882,2016,AL,1,Mobile City & County/Baldwin County,Total Homeless,623
54924,2016,AL,1,Florence/Northwest Alabama,Total Homeless,337
54966,2016,AL,1,Huntsville/North Alabama,Total Homeless,385
55008,2016,AL,1,Montgomery City & County,Total Homeless,367
55050,2016,AL,1,Gadsden/Northeast Alabama,Total Homeless,167
55092,2016,AL,1,Tuscaloosa City & County,Total Homeless,177
55134,2016,AL,1,Alabama Balance of State,Total Homeless,827
55176,2016,AR,5,Little Rock/Central Arkansas,Total Homeless,808
55218,2016,AR,5,Fayetteville/Northwest Arkansas,Total Homeless,550
55260,2016,AR,5,Arkansas  Balance of State ,Total Homeless,734
55302,2016,AR,5,Delta Hills,Total Homeless,89
55344,2016,AR,5,Southeast Arkansas,Total Homeless,89
55386,2016,AR,5,Old Fort Homeless Coalition,Total Homeless,166
55428,2016,AR,5,"Boone, Baxter, Marion, Newton Counties",Total Homeless,27
55470,2016,AZ,4,Arizona Balance of State,Total Homeless,"2,240"
55512,2016,AZ,4,Tucson/Pima County,Total Homeless,"1,765"
55554,2016,AZ,4,Phoenix/Mesa/Maricopa County Regional,Total Homeless,"5,702"
55596,2016,CA,6,San Jose/Santa Clara City & County,Total Homeless,"6,524"
